Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
Rizzy Home,43146,752625-2,4097591,27,5,0,752625,22,0,,RIZZY 021618 4097591 N
Saverio Inc.,43140,751489-1,201810100,130,10,0,751489,120,0,,SAVERIO 021518 201810100 N
Saverio Inc.,43140,751439-1,201810101,273.5,10,0,751439,263.5,0,,SAVERIO 021518 201810101 N
Saverio Inc.,43140,751364-1,201810102,308.5,10,0,751364,298.5,0,,SAVERIO 021518 201810102 N
Saverio Inc.,43143,751951-1,201810108,205,10,0,751951,195,0,,SAVERIO 021518 201810108 N
Saverio Inc.,43143,752370-1,201810109,205,10,0,752370,195,0,,SAVERIO 021518 201810109 N
Saverio Inc.,43143,752602-2,201810110,44,5,0,752602,39,0,,SAVERIO 021518 201810110 N
Saverio Inc.,43143,752871-2,201810111,33,5,0,752871,28,0,,SAVERIO 021518 201810111 N
Saverio Inc.,43143,753337-2,201810114,233,10,0,753337,223,0,,SAVERIO 021518 201810114 N
Saverio Inc.,43144,753416-2,201810115,205,10,0,753416,195,0,,SAVERIO 021518 201810114 N
Saverio Inc.,43146,753849-2,201810120,165.5,10,0,753849,155.5,0,,SAVERIO 021618 201810120 N
Saverio Inc.,43144,752703-2,201810112,24.5,5,0,752703,19.5,0,,SAVERIO 0121518 20180112 N
Saverio Inc.,43144,753251-2,201810113,50,5,0,753251,45,0,,SAVERIO 0121518 20180113 N
Saverio Inc.,43144,753497-1,201810116,350,10,0,753497,340,0,,SAVERIO 0121518 20180116 N
Saverio Inc.,43144,753516-1,201810117,226,10,0,753516,216,0,,SAVERIO 0121518 20180117 N
Savoy House,43143,748040-1,235133,735,0,0,748040,735,0,,SAVOY 021518 235133 N
SOLSTICE ARTS,43140,751390-1,81113,67,5,0,751390,62,0,,SOLSTICE ARTS 021518 81113 N
SOLSTICE ARTS,43143,751946-2,81126,23,5,0,751946,18,0,,SOLSTICE ARTS 021518 81126 N
SOLSTICE ARTS,43143,751996-2,81126,63,5,0,751996,58,0,,SOLSTICE ARTS 021518 81126 N
SOLSTICE ARTS,43143,751982-2,81126,67,5,0,751982,62,0,,SOLSTICE ARTS 021518 81126 N
SOLSTICE ARTS,43143,751782-1,81126,100,5,0,751782,95,0,,SOLSTICE ARTS 021518 81126 N
SOLSTICE ARTS,43144,752080-2,81173,100,5,0,752080,95,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,752145-1,81173,100,5,0,752145,95,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,752163-1,81173,23,5,0,752163,18,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,752201-2,81173,100,5,0,752201,95,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,752271-2,81173,100,5,0,752271,95,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,752839-1,81173,23,5,0,752839,18,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,752859-2,81173,23,5,0,752859,18,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,753036-1,81173,25,5,0,753036,20,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43144,753134-1,81173,23,5,0,753134,18,0,,SOLSTICE ARTS 021518 81173 N
SOLSTICE ARTS,43145,753311-1,81195,50,5,0,753311,45,0,,SOLSTICE ARTS 021518 81195 N
SOLSTICE ARTS,43145,753500-1,81195,35,5,0,753500,30,0,,SOLSTICE ARTS 021518 81195 N
SOLSTICE ARTS,43146,753669-1,81220,23,5,0,753669,18,0,,SOLSTICE ARTS 021518 81220 N
SOLSTICE ARTS,43146,753761-2,81220,25,5,0,753761,20,0,,SOLSTICE ARTS 021518 81220 N
Suzanne Nicoll Studio,43137,749853-2,27604,53,5,0,749853,48,0,,SUZANNE NICOLL 021518 27604 N
Suzanne Nicoll Studio,43144,751539-2,27629,138,10,0,751539,128,0,,SUZANNE NICOLL 021518 27629 N
Suzanne Nicoll Studio,43144,752632-1,27630,69,5,0,752632,64,0,,SUZANNE NICOLL 021518 27630 N
TAOS DRUM COMPANY,43110,715793-1,92510,242,0,0,715793,242,0,,TAOS 021518 92510 N
TAOS DRUM COMPANY,43099,722364-3,92514,476,0,0,722364,476,0,,TAOS 021518 92514 N
"Trans-Ocean Import Co., Inc.",43145,745620-3,859883,270,0,0,745620,270,0,,TRANS OCEAN 021518 (2) N
"Trans-Ocean Import Co., Inc.",43145,753552-2,860059,19.95,0,0,753552,19.95,0,,TRANS OCEAN 021518 (2) N
"Trans-Ocean Import Co., Inc.",43144,752582-2,859557,62.5,0,0,752582,62.5,0,,TRANS OCEAN 021518 (5) N
"Trans-Ocean Import Co., Inc.",43144,751977-2,859558,19.95,0,0,751977,19.95,0,,TRANS OCEAN 021518 (5) N
"Trans-Ocean Import Co., Inc.",43144,752900-2,859810,19.95,0,0,752900,19.95,0,,TRANS OCEAN 021518 (5) N
"Trans-Ocean Import Co., Inc.",43144,752991-3,859811,15.45,0,0,752991,15.45,0,,TRANS OCEAN 021518 (5) N
"Trans-Ocean Import Co., Inc.",43140,751731-1,858887,15.95,0,0,751731,15.95,0,,TRANS OCEAN 021518 858887 N
"Trans-Ocean Import Co., Inc.",43146,753763-1,860308,15.95,0,0,753763,15.95,0,,TRANS OCEAN 021618 860308 N
Universal Ironworks Inc,43144,751351-1,13430,59,0,0,751351,59,0,,UNIVERSAL IRON 021518 13430 N
Webers Leather,43143,743141-1,95837,24.53,7.91,0,743141,38.95,0,,WEBERS 021518 95837 N
Webers Leather,43146,753711-2,95925,21.6,8.3,0,753711,13.3,0,,WEBERS 021518 95925 N
Webers Leather,43146,753857-1,95925,21.47,8.17,0,753857,13.3,0,,WEBERS 021518 95925 N
West of the Wind Designs,43144,753295-2,94495,95,0,0,753295,95,0,,WEST OF THE WIND 021518 94495 N
Wilco Home,43143,751799-1,84946,42,0,0,751799,42,0,,WILCO 021518 84946 N
WILD WINGS,43131,747076-1,340836,66.75,5,0,747076,61.75,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43131,747045-1,340838,62,5,0,747045,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43132,747689-2,340948,62,5,0,747689,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43136,748646-1,341139,66.75,5,0,748646,61.75,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43136,748822-1,341140,66.75,5,0,748822,61.75,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43136,748986-1,341141,62,5,0,748986,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,744624-1,341165,62,5,0,744624,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,745077-1,341168,62,5,0,745077,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,746638-2,341171,62,5,0,746638,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,747094-1,341179,62,5,0,747094,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,747732-2,341188,62,5,0,747732,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,748218-3,341196,62,5,0,748218,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,748564-2,341197,62,5,0,748564,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,749745-2,341205,62,5,0,749745,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,749920-2,341206,62,5,0,749920,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43137,749564-2,341237,53.45,5,0,749564,48.45,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43139,748615-1,341397,62,5,0,748615,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43139,748834-2,341398,62,5,0,748834,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43139,750321-2,341407,62,5,0,750321,57,0,,WILD WINGS 021518 (21) 1
WILD WINGS,43139,751012-1,341456,62,5,0,751012,57,0,,WILD WINGS 021518 (21) 1
WOODED RIVER,43143,751189-1,122828,87.36,0,0,751189,87.36,0,,WOODED RIVER 021518 122828 N
WOODED RIVER,43143,751333-2,122829,125.58,0,0,751333,125.58,0,,WOODED RIVER 021518 122829 N
WOODED RIVER,43143,751036-1,122833,216.58,0,0,751036,216.58,0,,WOODED RIVER 021518 122833 N
WOODED RIVER,43143,750426-2,122834,749.84,0,0,750426,749.84,0,,WOODED RIVER 021518 122834 N
WOODED RIVER,43145,751328-2,122858,151.06,0,0,751328,151.06,0,,WOODED RIVER 021518 122858 N
WOODED RIVER,43145,751698-2,122864,36.4,0,0,751698,36.4,0,,WOODED RIVER 021518 122864 N
WOODED RIVER,43146,751963-1,122868,72.8,0,0,751963,72.8,0,,WOODED RIVER 021518 122868 N
WOODED RIVER,43146,751589-1,122869,520.52,0,0,751589,520.52,0,,WOODED RIVER 021518 122869 N
WOODED RIVER,43146,751784-1,122875,62.79,0,0,751784,62.79,0,,WOODED RIVER 021618 122875 N
WOODED RIVER,43146,751816-1,122876,303.03,0,0,751816,303.03,0,,WOODED RIVER 021618 122876 N
WOODED RIVER,43146,751743-1,122883,265.72,0,0,751743,265.72,0,,WOODED RIVER 021618 122883 N
WOODED RIVER,43146,752116-1,122887,123.76,0,0,752116,123.76,0,,WOODED RIVER 021618 122887 N
WOODED RIVER,43146,752634-1,122888,81.9,0,0,752634,81.9,0,,WOODED RIVER 021618 122888 N
WOODED RIVER,43146,752050-2,122889,58.24,0,0,752050,58.24,0,,WOODED RIVER 021618 122889 N
WOODED RIVER,43146,752128-1,122891,180.18,0,0,752128,180.18,0,,WOODED RIVER 021618 122891 N
WOODED RIVER,43146,752072-2,122892,24.57,0,0,752072,24.57,0,,WOODED RIVER 021618 122892 N
WOODED RIVER,43146,752691-1,122896,358.54,0,0,752691,358.54,0,,WOODED RIVER 021618 122896 N
WOODED RIVER,43146,753142-2,122903,305.76,0,0,753142,305.76,0,,WOODED RIVER 021618 122903 N
HiEnd Accents,43145,753488-1,234465,185,5,0,753488,180,0,,HIEND 021518 (7) N
HiEnd Accents,43145,753448-2,234467,130,5,0,753448,125,0,,HIEND 021518 (7) N
HiEnd Accents,43145,753648-2,234468,200,5,0,753648,195,0,,HIEND 021518 (7) N
HiEnd Accents,43145,753507-1,234469,187.5,5,0,753507,182.5,0,,HIEND 021518 (7) N
HiEnd Accents,43145,753502-2,234470,24,5,0,753502,19,0,,HIEND 021518 (7) N
HiEnd Accents,43145,753622-3,234471,79,5,0,753622,74,0,,HIEND 021518 (7) N
HiEnd Accents,43140,751186-2,233993,30,5,0,751186,25,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751699-1,233994,55,5,0,751699,50,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751678-2,233995,74,5,0,751678,69,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751687-1,233996,90,5,0,751687,85,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751522-1,234031,25,5,0,751522,20,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751555-3,234032,55,5,0,751555,50,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751574-1,234033,27,5,0,751574,22,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751328-1,234034,319,5,0,751328,314,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751567-1,234035,22.5,5,0,751567,17.5,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751612-2,234036,161,5,0,751612,156,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751403-1,234037,95,5,0,751403,90,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751549-2,234038,14,5,0,751549,9,0,,HIEND 021518 (16) N
HiEnd Accents,43140,750156-2,234039,22.5,5,0,750156,17.5,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751477-1,234040,25,5,0,751477,20,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751607-1,234041,25,5,0,751607,20,0,,HIEND 021518 (16) N
HiEnd Accents,43140,751533-1,234042,30,5,0,751533,25,0,,HIEND 021518 (16) N
HiEnd Accents,43139,751321-2,233883,87.5,5,0,751321,82.5,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751043-1,233884,135,5,0,751043,130,0,,HIEND 021518 (18) N
HiEnd Accents,43139,750966-2,233885,155,5,0,750966,150,0,,HIEND 021518 (18) N
HiEnd Accents,43139,750864-1,233886,176.5,5,0,750864,171.5,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751154-2,233887,65,5,0,751154,60,0,,HIEND 021518 (18) N
HiEnd Accents,43139,734601-3,233888,170,5,0,734601,165,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751148-1,233889,200,5,0,751148,195,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751151-2,233890,265,5,0,751151,260,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751210-1,233891,239,5,0,751210,234,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751184-2,233892,157,5,0,751184,152,0,,HIEND 021518 (18) N
HiEnd Accents,43139,735546-3,233893,48.5,5,0,735546,43.5,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751060-1,233894,95,5,0,751060,90,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751026-2,233895,30,5,0,751026,25,0,,HIEND 021518 (18) N
HiEnd Accents,43139,750896-2,233896,25,5,0,750896,20,0,,HIEND 021518 (18) N
HiEnd Accents,43139,751100-2,233897,25,5,0,751100,20,0,,HIEND 021518 (18) N
HiEnd Accents,43139,750690-2,233898,32.5,5,0,750690,27.5,0,,HIEND 021518 (18) N
HiEnd Accents,43139,750191-2,233899,26,5,0,750191,21,0,,HIEND 021518 (18) N
HiEnd Accents,43144,753260-1,234352,125,5,0,753260,120,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753161-2,234353,174.5,5,0,753161,169.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752902-1,234354,321.5,5,0,752902,316.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752804-2,234355,210.5,5,0,752804,205.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752800-1,234356,266,5,0,752800,261,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753330-1,234357,155,5,0,753330,150,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753294-2,234358,44,5,0,753294,39,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753046-3,234359,278.5,5,0,753046,273.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752090-1,234360,185,5,0,752090,180,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753189-2,234361,30,5,0,753189,25,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753179-1,234362,25,5,0,753179,20,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752703-3,234363,144.5,5,0,752703,139.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752910-2,234364,125,5,0,752910,120,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753328-2,234365,125,5,0,753328,120,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753249-1,234366,100,5,0,753249,95,0,,HIEND 021518 (28) N
HiEnd Accents,43144,746297-1,234367,26,5,0,746297,21,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752758-3,234368,55,5,0,752758,50,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752947-1,234369,130,5,0,752947,125,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753270-1,234370,30,5,0,753270,25,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752499-3,234371,22.5,5,0,752499,17.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,751885-2,234406,22.5,5,0,751885,17.5,0,,HIEND 021518 (28) N
HiEnd Accents,43144,724929-2,234407,50,0,0,724929,300,0,,HIEND 021518 (28) N
HiEnd Accents,43144,748008-1,234408,46,5,0,748008,41,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752807-2,234409,50,5,0,752807,45,0,,HIEND 021518 (28) N
HiEnd Accents,43144,704637-1,234410,26,5,0,704637,286,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753251-3,234411,34,5,0,753251,29,0,,HIEND 021518 (28) N
HiEnd Accents,43144,752705-3,234412,70,5,0,752705,65,0,,HIEND 021518 (28) N
HiEnd Accents,43144,753123-1,234413,74,5,0,753123,69,0,,HIEND 021518 (28) N
HiEnd Accents,43143,752664-2,234229,47.5,5,0,752664,42.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,751793-1,234230,83,5,0,751793,78,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752192-1,234231,30,5,0,752192,25,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752855-1,234232,150,5,0,752855,145,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,751915-2,234233,48,5,0,751915,43,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752865-1,234234,27,5,0,752865,22,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752936-2,234235,25,5,0,752936,20,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752692-1,234236,80,5,0,752692,75,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,751666-1,234237,254,5,0,751666,249,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752147-2,234238,145,5,0,752147,140,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,751894-2,234239,27,5,0,751894,22,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752452-1,234240,220,5,0,752452,215,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752518-1,234241,30,5,0,752518,25,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752763-1,234242,50,5,0,752763,45,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752136-1,234243,228,5,0,752136,223,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,751846-1,234244,49.5,5,0,751846,44.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752521-1,234245,170.5,5,0,752521,165.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752339-1,234246,25,5,0,752339,20,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,751850-2,234247,28.5,5,0,751850,23.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752354-2,234248,135,5,0,752354,130,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752340-1,234249,26.5,5,0,752340,21.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752606-2,234250,74,5,0,752606,69,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752311-2,234251,74,5,0,752311,69,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752106-1,234252,117.5,5,0,752106,112.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752544-1,234254,44,5,0,752544,39,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752459-2,234255,50,5,0,752459,45,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43143,752430-2,234256,26.5,5,0,752430,21.5,0,,HIEND 021518 (28) .2 N
HiEnd Accents,43146,753503-2,234532,100,100,0,753503,95,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753303-2,234533,763,763,0,753303,758,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753821-2,234534,185,185,0,753821,180,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753744-1,234535,26.5,26.5,0,753744,21.5,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753780-1,234536,170,170,0,753780,165,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753870-1,234537,325,325,0,753870,320,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753902-8,234538,170,170,0,753902,165,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753872-1,234539,50,50,0,753872,45,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753737-2,234540,57.5,57.5,0,753737,52.5,0,,HIEND 021618 (10) N
HiEnd Accents,43146,753933-2,234541,190,190,0,753933,185,0,,HIEND 021618 (10) N
Kimlor,43140,751738-1,845769,45.95,6.95,0,751738,39,0,,KIMLOR 021518 93 N
Kimlor,43140,750571-2,845753,45.95,6.95,0,750571,39,0,,KIMLOR 021518 93 N
Kimlor,43140,750782-1,845754,44.45,6.95,0,750782,37.5,0,,KIMLOR 021518 93 N
Kimlor,43140,750880-1,845755,18.45,6.95,0,750880,11.5,0,,KIMLOR 021518 93 N
Kimlor,43140,750966-1,845756,86.7,6.95,0,750966,79.75,0,,KIMLOR 021518 93 N
Kimlor,43140,750980-1,845757,69.95,6.95,0,750980,63,0,,KIMLOR 021518 93 N
Kimlor,43140,751703-2,845768,30.45,6.95,0,751703,23.5,0,,KIMLOR 021518 93 N
Kimlor,43140,711354-1,845748,43.95,6.95,0,711354,37,0,,KIMLOR 021518 93 N
Kimlor,43140,714650-1,845749,115,0,0,714650,115,0,,KIMLOR 021518 93 N
Kimlor,43140,749672-1,845751,74.45,6.95,0,749672,67.5,0,,KIMLOR 021518 93 N
Kimlor,43140,750470-1,845752,28.95,6.95,0,750470,22,0,,KIMLOR 021518 93 N
Kimlor,43140,751232-1,845758,75.7,6.95,0,751232,68.75,0,,KIMLOR 021518 93 N
Kimlor,43140,751262-1,845759,45.45,6.95,0,751262,38.5,0,,KIMLOR 021518 93 N
Kimlor,43140,751300-1,845760,65.45,6.95,0,751300,58.5,0,,KIMLOR 021518 93 N
Kimlor,43140,750828-2,845761,45.95,6.95,0,750828,39,0,,KIMLOR 021518 93 N
Kimlor,43140,751325-1,845762,46.7,6.95,0,751325,39.75,0,,KIMLOR 021518 93 N
Kimlor,43138,751357-1,845763,124.95,6.95,0,751357,118,0,,KIMLOR 021518 93 N
Kimlor,43138,751499-1,845764,121.45,6.95,0,751499,114.5,0,,KIMLOR 021518 93 N
Kimlor,43138,751580-3,845765,60.7,6.95,0,751580,53.75,0,,KIMLOR 021518 93 N
Kimlor,43138,751679-1,845766,44.45,6.95,0,751679,37.5,0,,KIMLOR 021518 93 N
Kimlor,43138,751683-1,845767,66.45,6.95,0,751683,59.5,0,,KIMLOR 021518 93 N
Kimlor,43137,748687-1,845438,90.7,6.95,0,748687,83.75,0,,KIMLOR 021518 93 N
Kimlor,43137,748756-1,845439,96.7,6.95,0,748756,89.75,0,,KIMLOR 021518 93 N
Kimlor,43137,748815-1,845441,31.45,6.95,0,748815,24.5,0,,KIMLOR 021518 93 N
Kimlor,43137,748869-2,845442,40.2,6.95,0,748869,33.25,0,,KIMLOR 021518 93 N
Kimlor,43137,748896-2,845443,23.2,6.95,0,748896,16.25,0,,KIMLOR 021518 93 N
Kimlor,43137,749019-1,845444,74.45,6.95,0,749019,67.5,0,,KIMLOR 021518 93 N
Kimlor,43137,749028-1,845445,181.2,6.95,-1.15463E-14,749028,174.25,0,,KIMLOR 021518 93 N
Kimlor,43139,746803-1,845666,18.95,6.95,0,746803,12,0,,KIMLOR 021518 93 N
Kimlor,43137,749754-1,845456,26.45,6.95,0,749754,19.5,0,,KIMLOR 021518 93 N
Kimlor,43137,749856-1,845457,23.45,6.95,0,749856,16.5,0,,KIMLOR 021518 93 N
Kimlor,43137,750438-1,845458,50.45,6.95,0,750438,43.5,0,,KIMLOR 021518 93 N
Kimlor,43137,749036-2,845446,46.7,6.95,0,749036,39.75,0,,KIMLOR 021518 93 N
Kimlor,43137,749042-2,845447,23.2,6.95,0,749042,16.25,0,,KIMLOR 021518 93 N
Kimlor,43137,749098-1,845449,248.7,6.95,-1.15463E-14,749098,241.75,0,,KIMLOR 021518 93 N
Kimlor,43137,749124-1,845450,39.95,6.95,0,749124,33,0,,KIMLOR 021518 93 N
Kimlor,43137,749194-1,845452,71.2,6.95,0,749194,64.25,0,,KIMLOR 021518 93 N
Kimlor,43137,749418-1,845454,86.45,6.95,0,749418,79.5,0,,KIMLOR 021518 93 N
Kimlor,43137,749431-1,845455,18.45,6.95,0,749431,11.5,0,,KIMLOR 021518 93 N
Kimlor,43137,731727-1,845350,45.95,6.95,0,731727,39,0,,KIMLOR 021518 93 N
Kimlor,43137,732660-1,845351,45.95,6.95,0,732660,39,0,,KIMLOR 021518 93 N
Kimlor,43133,748136-2,845148,53.95,6.95,0,748136,47,0,,KIMLOR 021518 93 N
Kimlor,43133,748257-1,845149,39.45,6.95,0,748257,32.5,0,,KIMLOR 021518 93 N
Kimlor,43133,748368-1,845150,83.45,6.95,0,748368,76.5,0,,KIMLOR 021518 93 N
Kimlor,43131,743645-1,844907,69.95,6.95,0,743645,63,0,,KIMLOR 021518 93 N
Kimlor,43130,718470-1,844705,46.45,6.95,0,718470,39.5,0,,KIMLOR 021518 93 N
Kimlor,43130,719494-1,844706,39.5,0,0,719494,160,0,,KIMLOR 021518 93 N
Kimlor,43130,720351-1,844707,49.45,6.95,0,720351,42.5,0,,KIMLOR 021518 93 N
Kimlor,43130,728841-1,844708,153.95,6.95,-1.15463E-14,728841,147,0,,KIMLOR 021518 93 N
Kimlor,43130,731299-1,844709,49.45,6.95,0,731299,42.5,0,,KIMLOR 021518 93 N
Kimlor,43130,731592-1,844710,166.95,6.95,-1.15463E-14,731592,160,0,,KIMLOR 021518 93 N
Kimlor,43130,735667-1,844711,153.95,6.95,-1.15463E-14,735667,147,0,,KIMLOR 021518 93 N
Kimlor,43130,735374-4,844712,191.7,6.95,-1.15463E-14,735374,184.75,0,,KIMLOR 021518 93 N
Kimlor,43130,744161-1,844713,159.45,6.95,-1.15463E-14,744161,152.5,0,,KIMLOR 021518 93 N
Kimlor,43130,724751-4,844714,19.45,6.95,0,724751,94,0,,KIMLOR 021518 93 N
Kimlor,43130,745530-2,844715,26.45,6.95,0,745530,19.5,0,,KIMLOR 021518 93 N
Kimlor,43130,745751-1,844716,39.45,6.95,0,745751,32.5,0,,KIMLOR 021518 93 N
Kimlor,43130,746453-3,844717,96.7,6.95,0,746453,89.75,0,,KIMLOR 021518 93 N
Kimlor,43130,746761-2,844718,50.45,6.95,0,746761,43.5,0,,KIMLOR 021518 93 N
Kimlor,43130,746865-1,844719,76.45,6.95,0,746865,69.5,0,,KIMLOR 021518 93 N
Kimlor,43130,746897-1,844720,24.95,6.95,0,746897,18,0,,KIMLOR 021518 93 N
Kimlor,43133,747489-1,845138,16.95,6.95,0,747489,10,0,,KIMLOR 021518 93 N
Kimlor,43133,747565-2,845139,70.95,6.95,0,747565,64,0,,KIMLOR 021518 93 N
Kimlor,43133,747601-1,845140,154.45,6.95,-1.15463E-14,747601,147.5,0,,KIMLOR 021518 93 N
Kimlor,43133,747638-2,845141,26.45,6.95,0,747638,19.5,0,,KIMLOR 021518 93 N
Kimlor,43133,747965-2,845144,66.7,6.95,0,747965,59.75,0,,KIMLOR 021518 93 N
Kimlor,43133,747974-1,845145,39.45,6.95,0,747974,32.5,0,,KIMLOR 021518 93 N
Kimlor,43133,748065-2,845146,55.95,6.95,0,748065,49,0,,KIMLOR 021518 93 N
Kimlor,43133,748108-2,845147,95.7,6.95,0,748108,88.75,0,,KIMLOR 021518 93 N
Kimlor,43132,731428-1,845019,51.45,6.95,0,731428,44.5,0,,KIMLOR 021518 93 N
Kimlor,43132,736175-2,845020,239.95,6.95,-1.15463E-14,736175,233,0,,KIMLOR 021518 93 N
Kimlor,43132,737954-1,845021,248.95,6.95,-1.15463E-14,737954,242,0,,KIMLOR 021518 93 N
Kimlor,43132,739087-2,845022,95.95,6.95,0,739087,89,0,,KIMLOR 021518 93 N
Kimlor,43132,746943-1,845023,83.45,6.95,0,746943,76.5,0,,KIMLOR 021518 93 N
Kimlor,43132,746951-1,845024,19.45,6.95,0,746951,12.5,0,,KIMLOR 021518 93 N
