Vendor Name,Invoice  Date,PO Num,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,Total    Difference,Discrepancy,Memo
AMERICAN DAKOTA,2/7/2018,746041-1,28473,160,,,746041,160,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746110-1,28474,76,,,746110,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/5/2018,746161-1,28475,150,,,746161,150,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746189-1,28476,98,,,746189,98,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746309-2,28477,76,,,746309,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746363-1,28478,152,,,746363,152,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/7/2018,746412-1,28479,49,,,746412,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746531-1,28481,80,,,746531,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746708-2,28488,150,,,746708,150,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746905-1,28489,49,,,746905,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,746970-1,28490,160,,,746970,160,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747033-1,28491,49,,,747033,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747125-4,28492,150,,,747125,150,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747146-2,28493,150,,,747146,150,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747152-1,28494,80,,,747152,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/10/2018,747283-2,28504,76,,,747283,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747303-1,28505,80,,,747303,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747322-1,28506,178,,,747322,178,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747336-2,28507,150,,,747336,150,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747448-3,28508,76,,,747448,76,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747504-1,28509,49,,,747504,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747631-1,28517,80,,,747631,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747694-1,28518,49,,,747694,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747751-1,28519,49,,,747751,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747758-1,28520,80,,,747758,80,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,747919-2,28522,49,,,747919,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/8/2018,748223-2,28526,49,,,748223,49,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/10/2018,749556-1,28550,294,,,749556,294,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/10/2018,749588-2,28551,294,,,749588,294,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
AMERICAN DAKOTA,2/10/2018,750065-1,28572,294,,,750065,294,,,AMERICAN DAKOTA PMT RECPT 021918 6677.53 CC
ANTLERWORX,2/16/2018,731719-3,1514,"1,393.00",75,,731719,"1,318.00",,,ANTLERWORX 021918 1514 CC
ANTLERWORX,2/22/2018,748373-1,1513,774,75,,748373,699,,,ANTLERWORX 021918 1513 CC
ASHTON ART,2/8/2018,742674-2,16795,91,5,,742674,86,,,ASHTON 021918 16795 CC
ASHTON ART,2/8/2018,744967-1,16796,99,5,,744967,94,,,ASHTON 021918 16796 CC
ASHTON ART,2/8/2018,747905-1,16797,134,5,,747905,129,,,ASHTON 021918 16797 CC
ASHTON ART,2/12/2018,740437-1,16873,78,5,,740437,73,,,ASHTON 021918 16873 CC
ASHTON ART,2/12/2018,744576-1,16875,67,5,,744576,62,,,ASHTON 021918 16875 CC
ASHTON ART,2/12/2018,748905-1,16876,67,5,,748905,62,,,ASHTON 021918 16876 CC
ASHTON ART,2/12/2018,750527-2,16877,30,5,,750527,25,,,ASHTON 021918 16877 CC
ASHTON ART,2/12/2018,742045-1,16874,67,5,,742045,62,,,ASHTON 021918 168754 CC
ASHTON ART,2/14/2018,734246-2,16914,85,5,,734246,80,,,ASHTON 022118 16914 CC
ASHTON ART,2/14/2018,742130-2,16915,127,5,,742130,122,,,ASHTON 022118 16915 CC
ASHTON ART,2/14/2018,742800-4,16916,71,5,,742800,66,,,ASHTON 022118 16916 CC
ASHTON ART,2/14/2018,743970-3,16917,71,5,,743970,66,,,ASHTON 022118 16917 CC
ASHTON ART,2/14/2018,745829-2,16918,130,5,,745829,125,,,ASHTON 022118 16918 CC
ASHTON ART,2/14/2018,749806-1,16919,91,5,,749806,86,,,ASHTON 022118 16919 CC
ASHTON ART,2/15/2018,735469-1,16934,254,5,,735469,249,,,ASHTON 022118 16934 CC
ASHTON ART,2/16/2018,738247-2,16952,119,5,,738247,114,,,ASHTON 022118 16952 CC
ASHTON ART,2/16/2018,742689-2,16953,301,5,,742689,296,,,ASHTON 022118 16953 CC
BUCK SNORT,2/21/2018,723515-1,38412,27.85,3,6.95,723515,17.9,,,BUCK SNORT PMT RECPT 022118 163.55 CC
BUCK SNORT,2/21/2018,755524-2,38415,40.9,3,7.5,755524,30.4,,,BUCK SNORT PMT RECPT 022118 163.55 CC
BUCK SNORT,2/21/2018,755674-,38416,31.25,3,6.95,755674,21.3,,,BUCK SNORT PMT RECPT 022118 163.55 CC
BUCK SNORT,2/22/2018,756395-1,38434,24.85,3,6.95,756395,14.9,,,BUCK SNORT PMT RECPT 022218 41.90 CC
BUCK SNORT,2/22/2018,756489-2,38435,17.05,3,6.95,756489,7.1,,,BUCK SNORT PMT RECPT 022218 41.90 CC
C AND F ENTERPRISES,2/16/2018,754107-1,I576808,76,6,,754107,70,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/16/2018,754004-3,I576849,18.5,6,,754004,12.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/16/2018,754127-2,I576850,26,6,,754127,20,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/16/2018,754211-3,I576853,156,6,,754211,150,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/16/2018,754325-1,I576854,23.5,6,,754325,17.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755927-1,I576907,76,6,,755927,70,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755771-1,I576909,60,6,,755771,54,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754133-1,I576942,314.25,6,,754133,308.25,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,748071-5,I576943,66,6,,748071,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755772-2,I577006,26,6,,755772,20,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755680-3,I577008,26,6,,755680,20,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755466-2,I577009,306,6,,755466,300,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755067-1,I577010,26,6,,755067,20,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755858-1,I577011,96,6,,755858,90,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755221-2,I577012,131,6,,755221,125,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755250-2,I577013,66,6,,755250,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755511-2,I577014,66,6,,755511,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754809-2,I577015,28.95,6,,754809,22.95,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754768-1,I577016,66,6,,754768,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755356-1,I577017,66,6,,755356,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755594-1,I577018,61,6,,755594,55,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755910-3,I577019,128.5,6,,755910,122.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754816-2,I577020,284,6,,754816,278,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755796-1,I577021,19,6,,755796,13,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755106-1,I577022,19,6,,755106,13,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754603-2,I577023,23.5,6,,754603,17.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754868-2,I577024,126,6,,754868,120,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755706-1,I577025,106,6,,755706,100,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754747-1,I577026,46,6,,754747,40,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,755327-1,I577096,153,6,,755327,147,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754891-2,I577097,207.25,6,,754891,201.25,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/20/2018,754734-2,I577108,19,6,,754734,13,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,754496-1,I577205,86,6,,754496,80,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,754427-2,I577218,51,6,,754427,45,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,754520-2,I577220,23.5,6,,754520,17.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,754558-1,I577221,18.5,6,,754558,12.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,754591-1,I577475,23.5,6,,754591,17.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,756210-1,I577509,66,6,,756210,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,756160-1,I577510,96,6,,756160,90,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,755942-2,I577543,21,6,,755942,15,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,755963-2,I577544,23.5,6,,755963,17.5,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/21/2018,756238-2,I577568,51,6,,756238,45,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756326-2,I577749,28.95,6,,756326,22.95,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756216-2,I577750,112.25,6,,756216,106.25,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756455-1,I577800,191,6,,756455,185,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756544-1,I577828,26,6,,756544,20,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756501-2,I577829,141,6,,756501,135,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756465-2,I577830,169,6,,756465,163,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756511-2,I577832,26,6,,756511,20,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756376-2,I577833,66,6,,756376,60,,,C&F PMT RECPT 022318 4485.40 CC
C AND F ENTERPRISES,2/22/2018,756667-1,I577860,76,6,,756667,70,,,C&F PMT RECPT 022318 4485.40 CC
CAL LIGHTING,2/20/2018,755148-1,532015,62.1,,,755148,62.1,,,CAL LIGHTING 022118 532015 CC
CAL LIGHTING,2/20/2018,756238-3,532528,73.6,,,756238,73.6,,,CAL LIGHTING 022318 532528 CC
Carroll Companies,2/1/2018,719501-1,340231,"2,255.00",25,,719501,"2,230.00",,,CARROLL 021918 340231 CC
CAST HORN DESIGN,2/20/2018,754326-1,20991,115,5,,754326,110,,,CARROLL 021918 340231 CC
CAST HORN DESIGN,2/20/2018,754619-1,20991,115,5,,754619,110,,,CARROLL 021918 340231 CC
CAST HORN DESIGN,2/20/2018,754620-1,20991,55,5,,754620,50,,,CARROLL 021918 340231 CC
CAST HORN DESIGN,2/20/2018,755167-1,20991,198,5,,755167,193,,,CARROLL 021918 340231 CC
CAST HORN DESIGN,2/20/2018,755396-1,20991,124,5,,755396,119,,,CARROLL 021918 340231 CC
CAST HORN DESIGN,2/20/2018,755889-1,20991,60,5,,755889,55,,,CARROLL 021918 340231 CC
CHANDLER 4 CORNERS,2/20/2018,755293-3,237732,55,24.4,,755293,30.6,,,CHANDLER 022118 237732 CC
CHANDLER 4 CORNERS,2/20/2018,755803-2,237729,71.2,10,,755803,61.2,,,CHANDLER 022118 237729 CC
CHANDLER 4 CORNERS,2/20/2018,754816-3,237734,40.6,10,,754816,30.6,,,CHANDLER 022118 237734 CC
CHANDLER 4 CORNERS,2/21/2018,756121-1,237745,27.1,10,,756121,17.1,,,CHANDLER 02118 237745 CC
CHANDLER 4 CORNERS,2/20/2018,755960-1,237728,91,10,,755960,81,,,CHANDLER 022018 237728 CC
COAST LAMP,2/23/2018,750161-1,52722,86.5,5,,750161,81.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751482-2,52781,31.5,5,,751482,26.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751041-7,52773,36.5,5,,751041,31.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751234-2,52772,44.43,5,,751234,39.43,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751505-2,52771,32.5,5,,751505,27.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751580-4,52769,46.5,5,,751580,41.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751958-2,52767,31.5,5,,751958,26.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,752052-3,52766,26.5,5,,752052,21.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,752091-2,52764,65.93,5,,752091,60.93,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751871-1,52768,89,5,,751871,84,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750157-1,52723,79,5,,750157,74,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750560-1,52778,84,5,,750560,79,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750182-1,52720,84.8,5,,750182,79.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,749744-1,52724,153,5,,749744,148,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750382-1,52779,103.8,5,,750382,98.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,748802-2,52780,108.55,5,,748802,103.55,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750164-3,52721,80,5,,750164,75,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750663-2,52776,80,5,,750663,75,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750860-1,52774,240.6,5,,750860,235.6,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750379-1,52719,113.3,5,,750379,108.3,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,749586-1,52725,191,5,,749586,186,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,751553-5,52770,103,5,,751553,98,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750695-1,52775,64,5,,750695,59,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,752087-2,52765,64,5,,752087,59,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,750594-1,52777,123,5,,750594,118,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/23/2018,749356-3,52726,70.55,5,,749356,65.55,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,746981-1,52617,103.8,5,,746981,98.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748204-1,52605,118,5,,748204,113,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,746029-4,52622,79,5,,746029,74,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,746332-1,52621,103.8,5,,746332,98.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748726-1,52598,51.55,5,,748726,46.55,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749287-1,52669,84.8,5,,749287,79.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749632-1,52660,103.8,5,,749632,98.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747255-1,52615,84.8,5,,747255,79.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747734-1,52609,175.05,5,,747734,170.05,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748100-2,52606,174,5,,748100,169,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749531-1,55662,46.5,5,,749531,41.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749506-2,52664,155,5,,749506,150,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749469-2,52666,26.5,5,,749469,21.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747716-1,52610,193,5,,747716,188,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748530-1,52602,108.55,5,,748530,103.55,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748659-1,52599,20,5,,748659,15,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,740044-1,52578,99.05,5,,740044,94.05,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747304-2,52614,32.5,5,,747304,27.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749917-1,52656,153,5,,749917,148,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749170-2,52670,41.5,5,,749170,36.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749368-2,52668,79,5,,749368,74,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749659-2,52659,41.5,5,,749659,36.5,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747241-3,52616,78,5,,747241,73,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747434-3,52612,73,5,,747434,68,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749502-1,52665,84.8,5,,749502,79.8,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749591-2,52661,94.3,5,,749591,89.3,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747861-1,52607,79,5,,747861,74,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748434-2,52603,56.3,5,,748434,51.3,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,746740-1,52619,113.3,5,,746740,108.3,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748621-1,52600,80,5,,748621,75,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,748606-3,52601,79,5,,748606,74,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,747346-1,52613,80,5,,747346,75,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,746427-1,52620,100,5,,746427,95,,,COAST LAMP PMT RECPT 022318 2233.46 2
COAST LAMP,2/16/2018,749377-1,52667,114,5,,749377,109,,,COAST LAMP PMT RECPT 022318 2233.46 2
COLORADO DALLAS LLC,2/20/2018,747917-1,19053,134.05,2,,747917,132.05,,,COLORADO DALLAS 021218 19053 CC
COLORADO DALLAS LLC,2/20/2018,749285-1,19054,134.05,2,,749285,132.05,,,COLORADO DALLAS 021218 19054 CC
COLORADO DALLAS LLC,2/20/2018,747860-2,19056,325,2,,747860,323,,,COLORADO DALLAS 021218 19056 CC
COLORADO DALLAS LLC,2/21/2018,747334-2,19057,93.35,5,,747334,88.35,,,COLORADO DALLAS 022118 19057 CC
"Copper Art, LLC",2/19/2018,752194-1,20084,263,4,,752194,259,,,COPPER ART 022118 20084 CC
Cushion Pros/Lava,2/12/2018,751824-2,22386,16,,,751824,16,,,AMERICAN MILLS 021518 22386 CC
Cushion Pros/Lava,2/20/2018,753909-2,22585,41.4,,,753909,41.4,,,AMERICAN MILLS 022018 22585 CC
D & R Home,2/10/2018,751657-2,11418,257,10,,751657,247,,,D&R 022218 11418 CC
DALIN ENTERPRISE,2/19/2018,754046-2,14044931,155,15,,754046,140,,,DALIN 021918 14044931 CC
DALIN ENTERPRISE,2/19/2018,754587-1,14044930,140,15,,754587,125,,,DALIN 021918 20180219 CC
DALIN ENTERPRISE,2/20/2018,755109-2,14044935,200,30,,755109,170,,,DALIN 022018 14044935 CC
DALIN ENTERPRISE,2/20/2018,755262-1,14044936,240,30,,755262,210,,,DALIN 022018 14044936 CC
DALIN ENTERPRISE,2/20/2018,755863-1,14044937,130,15,,755863,115,,,DALIN 022018 14044937 CC
DALIN ENTERPRISE,2/20/2018,752755-1,14044938,103,15,,752755,88,,,DALIN 022118 14044938 CC
DALIN ENTERPRISE,2/20/2018,756101-9,14044940,155,15,,756101,140,,,DALIN 022118 14044940 CC
DONNA SHARP,2/19/2018,754423-1,417399,79.2,,,754423,79.2,,,DONNA SHARP 021918 417399 CC
DONNA SHARP,2/19/2018,755414-1,417400,136.8,,,755414,136.8,,,DONNA SHARP 021918 417400 CC
DONNA SHARP,2/20/2018,755790-1,417496,135,,,755790,135,,,DONNA SHARP 022118 417496 CC
DONNA SHARP,2/20/2018,755413-1,417498,407.7,,,755413,407.7,,,DONNA SHARP 022118 417498 CC
DONNA SHARP,2/22/2018,756449-2,417600,192.6,,,756449,192.6,,,DONNA SHARP 022218 417600 CC
DONNA SHARP,2/22/2018,755475-1,417601,180.9,,,755475,180.9,,,DONNA SHARP 022218 417601 CC
DONNA SHARP,2/22/2018,756249-3,417602,19.8,,,756249,19.8,,,DONNA SHARP 022218 417602 CC
DONNA SHARP,2/22/2018,756312-1,417605,19.8,,,756312,19.8,,,DONNA SHARP 022218 417605 CC
DONNA SHARP,2/23/2018,757124-2,417643,90,,,757124,90,,,DONNA SHARP 022318 417643 CC
EAST OF HOLLYWOOD,1/30/2018,747307-1,747307-1,90,8,,747307,82,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/30/2018,747105-3,747105-3,68,8,,747105,60,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/29/2018,746519-2,746519-2,98,8,,746519,90,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/28/2018,746126-1,746126-1,180.1,10,,746126,170.1,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/28/2018,746082-2,746082-2,180.1,10,,746082,170.1,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/25/2018,745235-1,745235-1,75,8,,745235,67,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/24/2018,744831-5,744831-5,70,8,,744831,62,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/24/2018,744714-2,744714-2,75,8,,744714,67,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/23/2018,744479-1,744479-1,90,8,,744479,82,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/22/2018,744099-1,744099-1,133,8,,744099,250,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/19/2018,742787-1,742787-1,148,13,,742787,135,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/19/2018,742782-2,742782-2,90,8,,742782,82,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/17/2018,742060-2,742060-2,370,30,,742060,340,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/17/2018,742035-2,742035-2,75,8,,742035,67,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
EAST OF HOLLYWOOD,1/17/2018,741928-2,741928-2,90,8,,741928,82,,,SIGNATURE COWBOY (EAST OF HOLLYWOOD) 0215 01 2018 CC
