Vendor Name,Invoice  Date,Invoice Number,Invoice Total,Drop Ship Fee,Shipping Fee,OMX PO,OMX Total,PO Num,Total    Difference,Discrepancy,Memo
VAXCEL,43131,795201,70.9,2.5,0,746317,68.4,746317-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43131,795204,70.9,2.5,0,746030,68.4,746030-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43131,795233,70.9,2.5,0,746095,68.4,746095-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43131,795238,70.9,2.5,0,745927,68.4,745927-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795545,70.9,2.5,0,746697,68.4,746697-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43132,795779,70.9,2.5,0,747257,68.4,747257-2,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43132,795540,70.9,2.5,0,746671,68.4,746671-2,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43132,735537,70.9,2.5,0,746425,68.4,746425-2,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43138,796982,70.9,2.5,0,750004,68.4,750004-2,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43138,797136,70.9,2.5,0,750758,68.4,750758-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43138,796898,70.9,2.5,0,750496,68.4,750496-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
Greenland Trading,43130,164583,71,5,0,746899,66,746899-1,0,,GREENLAND 020118 104583 CC
MEISSENBURG DESIGNS,43130,268912,71,2,0,745478,69,745478-2,0,,MEISSENBURG PMT RECPT.2 020618 299.00 (5) CC
Tayse International,43132,408515,71.1,0,0,747535,71.1,747535-1,0,,TAYSE 020218 408515 CC
Tayse International,43137,410065,71.1,0,0,748653,71.1,748653-1,0,,TAYSE 020618 410065 CC
Tayse International,43132,408516,71.1,0,0,737205,142.2,737205-5,71.1,,TAYSE 020218 408516 CC
CHANDLER 4 CORNERS,43133,237409,71.2,10,0,748079,61.2,748079-2,0,,CHANDLER 020218 237409 CC
VAXCEL,43136,795941,71.85,2.5,0,747850,69.35,747850-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
THIRSTYSTONE,43020,INV446952,72.15,5,0,691904,67.15,691904-1,0,,THIRSTYSTONE 013118 64
VAXCEL,43131,795202,72.8,2.5,0,746124,70.3,746124-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43131,795205,72.8,2.5,0,746158,70.3,746158-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795536,72.8,2.5,0,745856,70.3,745856-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43138,797105,72.8,2.5,0,750516,70.3,750516-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
"Copper Art, LLC",43136,19910,73,4,0,742176,69,742176-2,0,,COPPER ART 020718 19910 CC
Greenland Trading,43133,164689,73,0,0,748724,73,748724-1,0,,GREENLAND 020618 164689 CC
S.P.I.,43137,624543,73.27,0,0,750686,68,750686-2,0,,SPI 020718 624543 CC
THIRSTYSTONE,42983,INV446011,73.45,5,0,682137,82.45,682137-1,14,,THIRSTYSTONE 111317 2398.12
BUCK SNORT,43139,38359,73.6,3,8.95,749324,61.65,749324-1,0,,BUCK SNORT 020818 (6) CC
VAXCEL,43132,795548,73.75,2.5,0,746868,71.25,746868-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
Greenland Trading,43129,164570,74,5,0,745657,69,745657-1,0,,GREENLAND 020118 164570 CC
IRONWOOD INDUSTRIES,43139,27406,74,0,0,737873,74,737873-1,0,,IRONWOOD 020818 27406 CC
UNITED WEAVERS,43132,1085085,74.02,5,22.02,747934,47,747934-2,0,,UNITED WEAVERS 020218 (9) CC
UNITED WEAVERS,43138,1086570,74.08,5,22.08,750764,47,750764-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43136,1085692,74.24,5,37.24,749802,32,749802-2,0,,UNITED WEAVERS 020618 (22) CC
UNITED WEAVERS,43136,1085703,74.24,5,37.24,748871,33,748871-1,1,,UNITED WEAVERS 020618 (22) CC
PACIFIC COAST,43131,6104106,74.5,5,0,743042,69.5,743042-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104110,74.5,5,0,746075,69.5,746075-2,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
DEMDACO 0000        LEAWOOD,43131,21874363,74.55,0,0,745145,74.55,745145-1,0,,DEMDACO 020118 21874364 (8) CC
VAXCEL,43131,795167,74.7,2.5,0,745553,72.2,745553-2,0,,VAXCEL PMT RECPT 020118 3691.18 CC
BUCK SNORT,43133,38344,74.75,3,10.95,741231,60.8,741231-5,0,,BUCK SNORT 020218 (15) CC
UNITED WEAVERS,43138,1086560,75.05,5,22.55,750063,47.5,750063-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43138,1086569,75.07,5,17.57,750780,52.5,750780-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43136,1085702,75.54,5,23.54,748909,47,748909-3,0,,UNITED WEAVERS 020618 (22) CC
AMERICAN DAKOTA,43087,27897,76,0,0,724068,76,724068-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27954,76,0,0,727511,76,727511-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,27957,76,0,0,728067,76,728067-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,27961,76,0,0,728611,76,728611-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43099,28006,76,0,0,730316,76,730316-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43068,27561,76,0,0,711678,76,711678-2,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
C AND F ENTERPRISES,43130,I571368,76,6,0,745710,70,745710-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571555,76,6,0,746688,70,746688-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571584,76,6,0,746625,70,746625-2,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571591,76,6,0,746480,70,746480-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43131,I571742,76,6,0,747042,70,747042-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43131,I571752,76,6,0,746927,70,746927-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43131,I571788,76,6,0,747217,70,747217-3,0,,C&F PMT RECPT 020218 6103.18
Mayberry Rugs,43133,107752,76,15,0,748521,61,748521-2,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
Mayberry Rugs,43047,103783,76.5,10,0,706614,66.5,706614-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
UNITED WEAVERS,43136,1085693,76.66,5,24.16,749790,47.5,749790-2,0,,UNITED WEAVERS 020618 (22) CC
COAST LAMP,43133,52365,77,5,0,737390,77,737390-2,5,,COAST LAMP PMT RECPT 020218 2195.08 CC
ASHTON ART,42758,16481,78,5,0,714941,73,714941-1,0,,ASHTON 020118 16481 CC
C AND F ENTERPRISES,43130,I571357,78.5,6,0,746170,72.5,746170-1,0,,C&F PMT RECPT 020218 6103.18
VAXCEL,43132,795827,78.5,2.5,0,747135,76,747135-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
AMERICAN DAKOTA,43099,28031,78.6,0,0,731495,76,731495-1,0,,AMERICAN DAKOTA 011918 (47)
UNITED WEAVERS,43138,1086567,78.83,5,26.83,749175,47,749175-1,0,,UNITED WEAVERS 020818 (21) CC
AMERICAN DAKOTA,43070,27557,78.91,0,0,711572,76,711572-1,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
AMERICAN DAKOTA,43069,27627,79.12,0,0,714234,76,714234-1,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
OLLIIX,43135,45023283,79.38,5.88,0,747870,79.38,747870-1,5.88,,OLLIIX 020518 45023283 CC
AMERICAN DAKOTA,43091,27933,80,0,0,726650,80,726650-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43099,27997,80,0,0,729684,80,729684-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43099,28034,80,0,0,731730,80,731730-2,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43068,27582,80,0,0,712218,129,712218-1,0,,AMERICAN DAKOTA PMT RECPT 12.01.17
PACIFIC COAST,43131,6104101,80,5,0,744324,75,744324-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104105,80,5,0,743739,75,743739-3,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
COAST LAMP,43133,52364,80.05,5,0,743845,75.05,743845-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
COAST LAMP,43133,52359,80.05,5,0,742064,75.05,742064-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
UNITED WEAVERS,43133,1085320,80.21,5,20.21,748369,55,748369-1,0,,UNITED WEAVERS 020518 (13) CC
UNITED WEAVERS,43136,1085700,80.33,5,32.58,749432,42.75,749432-2,0,,UNITED WEAVERS 020618 (22) CC
VAXCEL,43136,795905,80.4,2.5,0,747742,77.9,747742-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
THIRSTYSTONE,42969,INV445489,80.65,5,0,674341,75.65,674341-2,0,,THIRSTYSTONE 111317 2398.12
C AND F ENTERPRISES,43126,I570967,81,6,0,744890,75,744890-2,0,,C&F PMT RECPT 020218 6103.18
VAXCEL,43131,795198,82.3,2.5,0,745993,79.8,745993-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795534,82.3,2.5,0,746490,79.8,746490-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43138,797081,82.3,2.5,0,750556,79.8,750556-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
Greenland Trading,43131,164632,83,5,0,747365,78,747365-4,0,,GREENLAND 020518 164632 CC
ASHTON ART,43124,16512,84,5,0,730621,79,730621-2,0,,ASHTON 020118 16512 CC
COAST LAMP,43084,51534,84,5,0,705902,148,705902-5,69,,CAST HORN 121517 5770.01
VAXCEL,43136,795942,84.2,2.5,0,747971,81.7,747971-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
UNITED WEAVERS,43138,1086566,84.33,5,26.83,749399,52.5,749399-1,0,,UNITED WEAVERS 020818 (21) CC
PACIFIC COAST,43131,6104102,84.5,5,0,744192,79.5,744192-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43133,6104393,84.5,5,0,746738,79.5,746738-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
COAST LAMP,43133,52355,84.8,5,0,742262,79.8,742262-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
THIRSTYSTONE,42978,INV445869,84.9,5,0,668696,79.9,668696-1,0,,THIRSTYSTONE 111317 2398.12
DONNA SHARP,43136,416533,85.5,0,0,748935,85.5,748935-1,0,,DONNA SHARP 020518 416533 CC
"Kalalou, Inc.",43060,621831,86.1,6,0,711418,80.1,711418-1,0,,KALALOU 112917 621831
"Kalalou, Inc.",43138,643689,86.1,6,0,749813,80.1,749813-1,0,,KALALOU 020718 43395 CC
"Kalalou, Inc.",43055,620384,86.1,6,0,710353,160.2,710353-1,6,,KALALOU 112917 620384
"Kalalou, Inc.",43080,630332,86.1,12,0,710353,160.2,710353-3,6,,KALALOU 121217 630332
UNITED WEAVERS,43132,1085083,86.57,5,41.32,747243,40.25,747243-2,0,,UNITED WEAVERS 020218 (9) CC
MEISSENBURG DESIGNS,43129,268860,87,2,0,745100,85,745100-1,0,,MEISSENBURG PMT RECPT.2 020618 299.00 (5) CC
MEISSENBURG DESIGNS,43125,268774,87,2,0,744458,85,744458-1,0,,MEISSENBURG PMT RECPT.2 020618 315.00 CC (6)
MEISSENBURG DESIGNS,43124,268701,87,2,0,743114,85,743114-4,0,,MEISSENBURG PMT RECPT.2 020618 667.45 CC (13)
OLLIIX,43137,45052550,87.09,6.45,0,748588,80.64,748588-1,0,,OLLIIX 020618 45052550 CC
S.P.I.,43132,624334,88,0,0,747664,88,747664-1,0,,SPI 020218 624334 CC
UNITED WEAVERS,43133,1085324,88.75,5,25,747038,65.5,747038-1,6.75,,UNITED WEAVERS 020518 (13) CC
VINTAGE EDITIONS,43136,528333,89,4,0,748909,89,748909-4,4,,VINTAGE EDITIONS 020518 528333 CC
COAST LAMP,43133,52363,89.55,5,0,741467,84.55,741467-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
PACIFIC COAST,43131,6104113,90,5,0,745422,85,745422-2,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104115,90,5,0,745163,85,745163-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
THIRSTYSTONE,43025,INV447046,90,5,0,696485,85,696485-2,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43020,INV446959,90,5,0,694479,85,694479-2,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43010,INV446774,90,5,0,692234,85,692234-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,43010,INV446778,90,5,0,693736,85,693736-1,0,,THIRSTYSTONE 013118 64
THIRSTYSTONE,42964,INV445434,90,5,0,677174,85,677174-1,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42964,INV445435,90,5,0,677466,85,677466-2,0,,THIRSTYSTONE 111317 2398.12
THIRSTYSTONE,42976,INV445807,90,5,0,680343,85,680343-1,0,,THIRSTYSTONE 111317 2398.12
"Kalalou, Inc.",43074,628503,90.3,12,0,721129,78.3,721129-1,0,,KALALOU 120617 628503
VAXCEL,43131,795241,90.85,2.5,0,745605,88.35,745605-1,0,,VAXCEL PMT RECPT 020118 3691.18 CC
VAXCEL,43132,795787,90.85,2.5,0,747086,88.35,747086-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43132,795549,90.85,2.5,0,746767,88.35,746767-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43132,795784,90.85,2.5,0,747367,88.35,747367-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796400,90.85,2.5,0,747731,88.35,747731-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43136,796346,90.85,2.5,0,747952,88.35,747952-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
"Kalalou, Inc.",43055,620227,91.5,6,0,710388,85.5,710388-1,0,,KALALOU 112917 620227
VAXCEL,43132,795776,92.75,2.5,0,747171,90.25,747171-2,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796345,92.75,2.5,0,748487,90.25,748487-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43138,797158,92.75,2.5,0,750195,90.25,750195-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43138,797096,92.75,2.5,0,749593,90.25,749593-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
IRONWOOD INDUSTRIES,43132,27400,93,0,0,738177,95,738177-1,2,,IRONWOOD 020218 27400 CC
IRONWOOD INDUSTRIES,43132,27401,93,0,0,740107,95,740107-1,2,,IRONWOOD 020218 27401 CC
C AND F ENTERPRISES,43126,I570962,93.5,6,0,745049,87.5,745049-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43130,I571588,93.5,6,0,746468,87.5,746468-2,0,,C&F PMT RECPT 020218 6103.18
UNITED WEAVERS,43136,1085698,93.59,5,42.84,749459,45.75,749459-1,0,,UNITED WEAVERS 020618 (22) CC
Mayberry Rugs,43133,107758,95.5,20,0,748201,75.5,748201-1,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
C AND F ENTERPRISES,43130,I571546,96,6,0,745551,90,745551-2,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43131,I571741,96,6,0,747429,90,747429-1,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43132,I571955,96,6,0,747397,90,747397-1,0,,C&F PMT RECPT 020218 6103.18
ASHTON ART,43129,16594,97,5,0,734947,92,734947-4,0,,ASHTON 020618 16594 CC
SLEEPYS LOG FURNITURE,43129,21756,97.5,7.5,0,739361,90,739361-3,0,,SLEEPYS PMT RECPT 020518 577.50 (6) CC
SLEEPYS LOG FURNITURE,43129,21757,97.5,7.5,0,740923,90,740923-5,0,,SLEEPYS PMT RECPT 020518 577.50 (6) CC
SLEEPYS LOG FURNITURE,43129,21758,97.5,7.5,0,741972,90,741972-1,0,,SLEEPYS PMT RECPT 020518 577.50 (6) CC
VAXCEL,43136,796437,97.5,2.5,0,748535,95,748535-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43138,796966,97.5,2.5,0,750190,95,750190-2,0,,VAXCEL PMT RECPT 020818 3125.44 CC
VAXCEL,43132,795501,97.5,2.5,0,746674,399,746674-2,304,,VAXCEL PMT RECPT 020218 2432.88 CC
AMERICAN DAKOTA,43087,27930,98,0,0,716623,98,716623-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43089,27951,98,0,0,727080,98,727080-1,0,,AMERICAN DAKOTA 011918 (47)
AMERICAN DAKOTA,43098,28008,98,0,0,730628,98,730628-2,0,,AMERICAN DAKOTA 011918 (47)
C AND F ENTERPRISES,43130,I571573,98,6,0,746177,92,746177-2,0,,C&F PMT RECPT 020218 6103.18
COAST LAMP,43133,52354,98,5,0,742401,98,742401-2,5,,COAST LAMP PMT RECPT 020218 2195.08 CC
THIRSTYSTONE,42971,INV445547,98.45,5,0,676613,133.45,676613-2,0,,THIRSTYSTONE 111317 2398.12
C AND F ENTERPRISES,43130,I571580,98.5,6,0,746755,92.5,746755-2,0,,C&F PMT RECPT 020218 6103.18
DONNA SHARP,43132,416369,99,0,0,747541,99,747541-2,0,,DONNA SHARP 020118 416369 CC
COAST LAMP,43133,52345,99.05,5,0,743558,94.05,743558-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
DEMDACO 0000        LEAWOOD,43137,21877298,99.75,0,0,749806,99.75,749806-3,0,,DEMDACO 020718 21877345 (4) CC
COAST LAMP,43133,52361,100,5,0,741925,95,741925-2,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
COAST LAMP,43133,52362,100,5,0,741573,95,741573-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
DALIN ENTERPRISE,43133,14044857,100,15,0,747804,85,747804-1,0,,DALIN 020218 14044857 CC
VAXCEL,43136,796435,101.3,2.5,0,748295,98.8,748295-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
VAXCEL,43138,797099,101.3,2.5,0,750803,98.8,750803-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
CHANDLER 4 CORNERS,43132,237377,101.8,10,0,747434,122.4,747434-2,30.6,,CHANDLER 020118 237378 CC
COAST LAMP,43084,51545,103.8,5,0,703655,197.6,703655-3,98.8,,CAST HORN 121517 5770.01
VAXCEL,43132,795740,104.15,2.5,0,739861,101.64,739861-1,-0.01,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796202,104.15,2.5,0,748419,101.64,748419-2,-0.01,,VAXCEL PMT RECPT 020618 4758.09 CC
PACIFIC COAST,43131,6104104,104.5,5,0,743894,99.5,743894-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104111,104.5,5,0,746012,99.5,746012-2,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104112,104.5,5,0,745628,99.5,745628-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43131,6104114,104.5,5,0,745189,99.5,745189-1,0,,PACIFIC COAST PMT RECPT 020518 (15) CC
PACIFIC COAST,43133,6104390,104.5,5,0,747159,99.5,747159-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
PACIFIC COAST,43133,6104391,104.5,5,0,746831,99.5,746831-3,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
PACIFIC COAST,43133,6104392,104.5,5,0,746825,99.5,746825-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
PACIFIC COAST,43133,6104394,104.5,5,0,746473,99.5,746473-3,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
PACIFIC COAST,43133,6104395,104.5,5,0,746421,99.5,746421-1,0,,PACIFIC COAST PMT RECPT 020615 1087.00 (9)
CRIPPLE CREEK,43069,17-8623,105,0,0,703450,105,703450-3,0,,CRIPPLE CREEK 120517 178623
IRONWOOD INDUSTRIES,43132,27397,105,0,0,738519,107,738519-2,2,,IRONWOOD 020218 27397 CC
UNITED WEAVERS,43131,1084545,106.45,5,34.7,746880,66.75,746880-2,0,,UNITED WEAVERS 020118 (15) CC
Greenland Trading,43130,164585,107,5,0,746539,102,746539-2,0,,GREENLAND 020118 164585 CC
UNITED WEAVERS,43138,1086568,108.07,5,64.82,749004,39.25,749004-1,1,,UNITED WEAVERS 020818 (21) CC
OLLIIX,43131,45009687,108.86,8.06,0,746058,100.8,746058-1,0,,OLLIIX 020118 45009687 CC
CARSTENS INC,43082,219611,109,6,0,712026,106,712026-3,3,,CARSTENS 121817 1744.50
THIRSTYSTONE,42976,INV45806,110.4,5,0,680153,105.4,680153-2,0,,THIRSTYSTONE 111317 2398.12
UNITED WEAVERS,43132,1085088,110.9,5,22.15,747594,83.75,747594-1,0,,UNITED WEAVERS 020218 (9) CC
C AND F ENTERPRISES,43131,I571751,111,6,0,746910,105,746910-1,0,,C&F PMT RECPT 020218 6103.18
PARK DESIGN,43139,1397338,111.25,5,0,706004,239.96,706004-3,133.71,,PARK 020818 1397338 CC
UNITED WEAVERS,43136,1085707,113.37,5,24.62,748713,83.75,748713-1,0,,UNITED WEAVERS 020618 (22) CC
UNITED WEAVERS,43131,1084540,114.19,5,25.44,747124,83.75,747124-3,0,,UNITED WEAVERS 020118 (15) CC
CAST HORN DESIGN,43133,20950,115,5,0,745926,110,745926-1,0,,CAST HORN 020218 20950 CC
UNITED WEAVERS,43131,1084539,115.09,5,26.34,747125,83.75,747125-2,0,,UNITED WEAVERS 020118 (15) CC
UNITED WEAVERS,43138,1086561,115.15,5,25.15,750012,85,750012-2,0,,UNITED WEAVERS 020818 (21) CC
VAXCEL,43132,795546,115.55,2.5,0,746784,113.05,746784-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VAXCEL,43136,796047,115.55,2.5,0,748418,113.05,748418-2,0,,VAXCEL PMT RECPT 020618 4758.09 CC
C AND F ENTERPRISES,43130,I571577,116,6,0,745620,110,745620-2,0,,C&F PMT RECPT 020218 6103.18
VAXCEL,43132,795535,116.5,2.5,0,746774,114,746774-1,0,,VAXCEL PMT RECPT 020218 2432.88 CC
VILLAGE WROUGHT IRON,43136,186362,116.8,5,0,748805,111.8,748805-3,0,,VWI 020518 186362 CC
UNITED WEAVERS,43136,1085709,117.56,5,28.81,748710,83.75,748710-1,0,,UNITED WEAVERS 020618 (22) CC
Mayberry Rugs,43138,107888,118,10,0,750285,108,750285-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
VAXCEL,43136,795999,118.4,2.5,0,747154,115.9,747154-1,0,,VAXCEL PMT RECPT 020618 4758.09 CC
Mayberry Rugs,43047,103776,119,5,0,707229,114,707229-1,0,,MAYBERRY 111017 787.50 (12) NOV 16
Mayberry Rugs,43131,107671,119,5,0,747253,114,747253-2,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
Mayberry Rugs,43131,107672,119,5,0,746832,114,746832-5,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
Mayberry Rugs,43131,107674,119,5,0,747218,114,747218-1,0,,MAYBERRY PMT RECPT 020118 (10) 724.00 CC
Mayberry Rugs,43132,107716,119,5,0,747933,114,747933-1,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43132,107719,119,5,0,747566,114,747566-2,0,,MAYBERRY PMT RECPT 020218 (11) 709.50 CC
Mayberry Rugs,43133,107754,119,5,0,748310,114,748310-1,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
Mayberry Rugs,43133,107755,119,5,0,748301,114,748301-1,0,,MAYBERRY PMT RECPT 020218 (11) 762.50 CC
Mayberry Rugs,43138,107899,119,5,0,749987,114,749987-2,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
Mayberry Rugs,43138,107903,119,5,0,749634,114,749634-1,0,,MAYBERRY PMT RECPT 020718 (18) 1075.50 CC
Mayberry Rugs,43139,107964,119,5,0,750741,114,750741-1,0,,MAYBERRY PMT RECPT 020818 (8) 355.50 CC
BEL AIR LIGHTING,43059,1966828,119,0,0,609782,119,609782-1,0,,TRANS GLOBE 112117 1966828
BEL AIR LIGHTING,43059,1966825,119,0,0,648407,119,648407-3,0,,TRANS GLOBE 1966825 112017
UNITED WEAVERS,43138,1086564,119.88,0,36.13,749668,109.25,749668-1,25.5,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43136,1085697,120.17,5,31.42,749539,83.75,749539-1,0,,UNITED WEAVERS 020618 (22) CC
UNITED WEAVERS,43138,1086555,120.18,0,30.18,742696,106,742696-1,16,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43136,1085708,120.69,5,31.94,748712,83.75,748712-1,0,,UNITED WEAVERS 020618 (22) CC
C AND F ENTERPRISES,43132,I571953,121,6,0,747486,115,747486-2,0,,C&F PMT RECPT 020218 6103.18
C AND F ENTERPRISES,43132,I572007,121,6,0,747748,115,747748-1,0,,C&F PMT RECPT 020218 6103.18
DONNA SHARP,43133,416403,121.5,0,0,748331,121.5,748331-2,0,,DONNA SHARP 020218 416403 CC
CHANDLER 4 CORNERS,43132,237376,122.5,10,0,747877,112.5,747877-1,0,,CHANDLER 020118 237377 CC
COAST LAMP,43133,52358,122.8,5,0,742107,117.8,742107-3,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
COAST LAMP,43133,52356,122.8,5,0,742175,117.8,742175-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
"Copper Art, LLC",43136,19899,123,4,0,743823,119,743823-1,0,,COPPER ART 020718 19899 CC
C AND F ENTERPRISES,43131,I571723,123.5,6,0,747443,117.5,747443-2,0,,C&F PMT RECPT 020218 6103.18
UNITED WEAVERS,43138,1086573,123.52,5,32.52,750622,86,750622-1,0,,UNITED WEAVERS 020818 (21) CC
UNITED WEAVERS,43136,1085694,123.78,5,33.78,749760,85,749760-1,0,,UNITED WEAVERS 020618 (22) CC
Greenland Trading,43130,164587,124,5,0,747221,119,747221-2,0,,GREENLAND 020118 164587 CC
UNITED WEAVERS,43133,1085317,124.27,5,35.52,748231,83.75,748231-1,0,,UNITED WEAVERS 020518 (13) CC
AMERICAN DAKOTA,43098,27962,125,0,0,728962,125,728962-3,0,,AMERICAN DAKOTA 011918 (47)
VAXCEL,43138,797217,126,2.5,0,750312,123.5,750312-1,0,,VAXCEL PMT RECPT 020818 3125.44 CC
COAST LAMP,43133,52344,127.55,5,0,743737,122.55,743737-1,0,,COAST LAMP PMT RECPT 020218 2195.08 CC
C AND F ENTERPRISES,43132,I572004,128.5,6,0,747547,122.5,747547-2,0,,C&F PMT RECPT 020218 6103.18
